Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Southwest Airlines Co. (WN)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"WN","01/01/2022","0508","N7869A","TPA","20"
"WN","01/01/2022","1383","N8618N","DAL","0"
"WN","01/01/2022","1475","N7873A","DEN","39"
"WN","01/01/2022","1801","N737JW","DAL","10"
"WN","01/01/2022","2100","N7829B","LAS","0"
"WN","01/01/2022","2215","N499WN","MSY","0"
"WN","01/01/2022","2717","N725SW","MDW","0"
"WN","01/01/2022","2795","N7876A","PHX","-5"
"WN","01/01/2022","2812","N281WN","MCO","-1"
"WN","01/01/2022","3047","N277WN","MSY","-2"
"WN","01/01/2022","3107","N8692F","BNA","1"
"WN","01/01/2022","3113","N7842A","DEN","9"
"WN","01/01/2022","3115","N254WN","MCO","-4"
"WN","01/01/2022","3144","N7884G","BNA","61"
"WN","01/01/2022","3410","","MDW","0"
"WN","01/01/2022","3415","N424WN","DEN","83"
"WN","01/01/2022","3585","","DAL","0"
"WN","01/01/2022","3592","N441WN","DAL","-2"
"WN","01/01/2022","3805","N481WN","PHX","37"
"WN","01/01/2022","3826","N484WN","DAL","-5"
"WN","01/02/2022","0236","N728SW","LAS","42"
"WN","01/02/2022","0300","N7877H","BNA","0"
"WN","01/02/2022","0373","N432WN","DAL","161"
"WN","01/02/2022","0416","N7875A","DEN","33"
"WN","01/02/2022","0456","N929WN","MDW","66"
"WN","01/02/2022","0670","N762SW","DAL","9"
"WN","01/02/2022","0784","N8501V","MSY","78"
"WN","01/02/2022","1168","N8652B","BNA","6"
"WN","01/02/2022","1182","N478WN","MSY","54"
"WN","01/02/2022","1212","N924WN","MCO","25"
"WN","01/02/2022","1229","N725SW","DEN","3"
"WN","01/02/2022","1432","N212WN","DAL","1"
"WN","01/02/2022","1440","N7851A","BNA","115"
"WN","01/02/2022","1469","N7751A","MDW","16"
"WN","01/02/2022","1620","N7877H","DAL","-1"
"WN","01/02/2022","1912","N744SW","DAL","52"
"WN","01/02/2022","2361","N781WN","DEN","54"
"WN","01/02/2022","2483","N7850B","MSY","1"
"WN","01/02/2022","2504","N226WN","DAL","110"
"WN","01/02/2022","2509","N926WN","MSY","33"
"WN","01/03/2022","0236","N7857B","LAS","35"
"WN","01/03/2022","0300","N206WN","BNA","16"
"WN","01/03/2022","0373","N7829B","DAL","38"
"WN","01/03/2022","0416","N425LV","DEN","83"
"WN","01/03/2022","0456","N267WN","MDW","72"
"WN","01/03/2022","0670","N7860A","DAL","-1"
"WN","01/03/2022","0784","N8812Q","MSY","80"
"WN","01/03/2022","1168","N8620H","BNA","6"
"WN","01/03/2022","1182","","MSY","0"
"WN","01/03/2022","1212","N7813P","MCO","7"
"WN","01/03/2022","1229","","DEN","0"
"WN","01/03/2022","1432","N444WN","DAL","-3"
"WN","01/03/2022","1440","N228WN","BNA","27"
"WN","01/03/2022","1469","N7881A","MDW","41"
"WN","01/03/2022","1620","N901WN","DAL","49"
"WN","01/03/2022","1912","N292WN","DAL","15"
"WN","01/03/2022","2361","N251WN","DEN","0"
"WN","01/03/2022","2483","N908WN","MSY","-4"
"WN","01/03/2022","2504","N261WN","DAL","103"
"WN","01/03/2022","2509","N736SA","MSY","22"
"WN","01/04/2022","0100","N215WN","DEN","-3"
"WN","01/04/2022","0597","N7736A","MSY","1"
"WN","01/04/2022","1757","N8726H","MDW","0"
"WN","01/04/2022","1910","N8544Z","DAL","-4"
"WN","01/04/2022","1937","N734SA","BNA","31"
"WN","01/04/2022","1979","N906WN","LAS","26"
"WN","01/04/2022","3055","N936WN","DAL","0"
"WN","01/04/2022","3094","N8626B","MCO","20"
"WN","01/04/2022","3442","N254WN","MSY","14"
"WN","01/04/2022","3619","N8541W","MSY","0"
"WN","01/04/2022","4080","N439WN","MSY","0"
"WN","01/04/2022","4141","N8669B","BNA","19"
"WN","01/04/2022","4456","N450WN","BNA","1"
"WN","01/04/2022","4669","N7879A","DEN","38"
"WN","01/04/2022","4819","N235WN","DAL","0"
"WN","01/04/2022","5019","N8711Q","DEN","-3"
"WN","01/04/2022","5251","N8668A","DAL","9"
"WN","01/04/2022","6102","N7735A","DAL","55"
"WN","01/05/2022","0100","N765SW","DEN","-1"
"WN","01/05/2022","0597","N472WN","MSY","13"
"WN","01/05/2022","1757","N8527Q","MDW","5"
"WN","01/05/2022","1910","N8542Z","DAL","-5"
"WN","01/05/2022","1937","N7876A","BNA","-4"
"WN","01/05/2022","1979","N906WN","LAS","20"
"WN","01/05/2022","3055","N7879A","DAL","-3"
"WN","01/05/2022","3094","N8551Q","MCO","95"
"WN","01/05/2022","3442","N564WN","MSY","132"
"WN","01/05/2022","3619","N8813Q","MSY","3"
"WN","01/05/2022","4080","N961WN","MSY","-8"
"WN","01/05/2022","4141","N8615E","BNA","1"
"WN","01/05/2022","4456","N271LV","BNA","-6"
"WN","01/05/2022","4669","N442WN","DEN","0"
"WN","01/05/2022","4819","N290WN","DAL","6"
"WN","01/05/2022","5019","N8541W","DEN","-2"
"WN","01/05/2022","5251","N8611F","DAL","0"
"WN","01/05/2022","6102","N297WN","DAL","7"
"WN","01/06/2022","0100","N781WN","DEN","-1"
"WN","01/06/2022","0597","N213WN","MSY","0"
"WN","01/06/2022","1757","N8619F","MDW","1"
"WN","01/06/2022","1910","N8628A","DAL","-4"
"WN","01/06/2022","1937","N725SW","BNA","0"
"WN","01/06/2022","1979","N776WN","LAS","0"
"WN","01/06/2022","3055","N221WN","DAL","46"
"WN","01/06/2022","3094","N8641B","MCO","260"
"WN","01/06/2022","3442","N401WN","MSY","1"
"WN","01/06/2022","3619","N8603F","MSY","0"
"WN","01/06/2022","4080","N456WN","MSY","0"
"WN","01/06/2022","4141","N8540V","BNA","23"
"WN","01/06/2022","4456","N221WN","BNA","0"
"WN","01/06/2022","4669","","DEN","0"
"WN","01/06/2022","4819","N491WN","DAL","8"
"WN","01/06/2022","5019","N8617E","DEN","-1"
"WN","01/06/2022","5251","N284WN","DAL","-3"
"WN","01/06/2022","6102","N272WN","DAL","-6"
"WN","01/07/2022","0100","N7876A","DEN","18"
"WN","01/07/2022","0597","N760SW","MSY","9"
"WN","01/07/2022","1757","N8678E","MDW","22"
"WN","01/07/2022","1910","N8553W","DAL","17"
"WN","01/07/2022","1937","N7860A","BNA","30"
"WN","01/07/2022","1979","N420WN","LAS","0"
"WN","01/07/2022","3055","","DAL","0"
"WN","01/07/2022","3094","N8691A","MCO","39"
"WN","01/07/2022","3442","N260WN","MSY","19"
"WN","01/07/2022","3619","N8616C","MSY","6"
"WN","01/07/2022","4080","N254WN","MSY","0"
"WN","01/07/2022","4141","N8578Q","BNA","24"
"WN","01/07/2022","4456","","BNA","0"
"WN","01/07/2022","4669","N7745A","DEN","0"
"WN","01/07/2022","4819","N268WN","DAL","-1"
"WN","01/07/2022","5019","N8616C","DEN","0"
"WN","01/07/2022","5251","N8694E","DAL","-2"
"WN","01/07/2022","6102","N447WN","DAL","16"
"WN","01/08/2022","0262","N8644C","DAL","0"
"WN","01/08/2022","0277","N7869A","MSY","-1"
"WN","01/08/2022","1561","N275WN","MDW","-8"
"WN","01/08/2022","1563","N734SA","DEN","0"
"WN","01/08/2022","2260","N8608N","DAL","19"
"WN","01/08/2022","3107","N7841A","BNA","-1"
"WN","01/08/2022","3908","N421LV","PHX","148"
"WN","01/08/2022","4359","N7816B","DAL","60"
"WN","01/08/2022","4776","N7733B","MSY","-1"
"WN","01/08/2022","5068","","LAS","0"
"WN","01/08/2022","5336","N776WN","DEN","-1"
"WN","01/08/2022","5359","","DEN","0"
"WN","01/08/2022","5364","N908WN","BNA","35"
"WN","01/08/2022","5473","N757LV","MDW","36"
"WN","01/08/2022","5673","N735SA","DAL","6"
"WN","01/08/2022","5713","","TPA","0"
"WN","01/08/2022","5942","","MCO","0"
"WN","01/08/2022","6114","N242WN","MCO","263"
"WN","01/09/2022","0323","N8649A","DAL","-3"
"WN","01/09/2022","1117","N8554X","DAL","11"
"WN","01/09/2022","1184","N208WN","MDW","-2"
"WN","01/09/2022","1188","N215WN","BNA","13"
"WN","01/09/2022","1307","N920WN","PHX","5"
"WN","01/09/2022","2463","N8555Z","BNA","35"
"WN","01/09/2022","2936","N792SW","DAL","-8"
"WN","01/09/2022","3245","N725SW","LAS","7"
"WN","01/09/2022","3355","N456WN","TPA","2"
"WN","01/09/2022","3514","N490WN","DEN","0"
"WN","01/09/2022","3785","N8814K","DAL","21"
"WN","01/09/2022","3931","N7733B","MCO","0"
"WN","01/09/2022","4033","N7736A","MSY","-4"
"WN","01/09/2022","4650","N8806Q","MSY","11"
"WN","01/09/2022","4959","N8734Q","DEN","3"
"WN","01/09/2022","4988","N424WN","BNA","-2"
"WN","01/09/2022","5212","","DEN","0"
"WN","01/09/2022","5444","N478WN","MDW","147"
"WN","01/10/2022","0100","N7851A","DEN","-5"
"WN","01/10/2022","0597","","MSY","0"
"WN","01/10/2022","1757","N8546V","MDW","2"
"WN","01/10/2022","1910","N8724J","DAL","-8"
"WN","01/10/2022","1937","N425LV","BNA","-4"
"WN","01/10/2022","1979","N961WN","LAS","-3"
"WN","01/10/2022","3055","N760SW","DAL","-4"
"WN","01/10/2022","3094","N8540V","MCO","-3"
"WN","01/10/2022","3442","N419WN","MSY","73"
"WN","01/10/2022","3619","","MSY","0"
"WN","01/10/2022","4080","N561WN","MSY","-4"
"WN","01/10/2022","4141","N8646B","BNA","9"
"WN","01/10/2022","4456","N7853B","BNA","-2"
"WN","01/10/2022","4669","","DEN","0"
"WN","01/10/2022","4819","N442WN","DAL","-3"
"WN","01/10/2022","5019","","DEN","0"
"WN","01/10/2022","5251","N8520Q","DAL","-4"
"WN","01/10/2022","6102","N915WN","DAL","-5"
"WN","01/11/2022","0100","N954WN","DEN","-3"
"WN","01/11/2022","0597","N945WN","MSY","20"
"WN","01/11/2022","1757","N8812Q","MDW","32"
"WN","01/11/2022","1910","N8662F","DAL","-3"
"WN","01/11/2022","1937","N225WN","BNA","0"
"WN","01/11/2022","1979","N451WN","LAS","0"
"WN","01/11/2022","3055","N7824A","DAL","-3"
"WN","01/11/2022","3094","N8805L","MCO","40"
"WN","01/11/2022","3442","N269WN","MSY","-2"
"WN","01/11/2022","3619","N8563Z","MSY","-2"
"WN","01/11/2022","4080","N280WN","MSY","-6"
"WN","01/11/2022","4141","N8634A","BNA","1"
"WN","01/11/2022","4456","N734SA","BNA","-3"
"WN","01/11/2022","4669","","DEN","0"
"WN","01/11/2022","4819","N285WN","DAL","-5"
"WN","01/11/2022","5019","N8614M","DEN","0"
"WN","01/11/2022","5251","N8645A","DAL","21"
"WN","01/11/2022","6102","N407WN","DAL","58"
"WN","01/12/2022","0100","N912WN","DEN","-2"
"WN","01/12/2022","0597","N758SW","MSY","-6"
"WN","01/12/2022","1757","N8646B","MDW","-1"
"WN","01/12/2022","1910","N8501V","DAL","0"
"WN","01/12/2022","1937","N472WN","BNA","-5"
"WN","01/12/2022","1979","N268WN","LAS","-1"
"WN","01/12/2022","3055","N252WN","DAL","-1"
"WN","01/12/2022","3094","N8577Z","MCO","0"
"WN","01/12/2022","3442","N447WN","MSY","-2"
"WN","01/12/2022","3619","N8654B","MSY","-7"
"WN","01/12/2022","4080","N7735A","MSY","-8"
"WN","01/12/2022","4141","N8571Z","BNA","0"
"WN","01/12/2022","4456","N214WN","BNA","-6"
"WN","01/12/2022","4669","","DEN","0"
"WN","01/12/2022","4819","N267WN","DAL","0"
"WN","01/12/2022","5019","N8525S","DEN","0"
"WN","01/12/2022","5251","N8683D","DAL","-1"
"WN","01/12/2022","6102","N565WN","DAL","-5"
"WN","01/13/2022","0100","N495WN","DEN","-3"
"WN","01/13/2022","0597","N7844A","MSY","-3"
"WN","01/13/2022","1757","N8528Q","MDW","-5"
"WN","01/13/2022","1910","N8602F","DAL","12"
"WN","01/13/2022","1937","N223WN","BNA","2"
"WN","01/13/2022","1979","N297WN","LAS","2"
"WN","01/13/2022","3055","N7828A","DAL","-4"
"WN","01/13/2022","3094","N8538V","MCO","-5"
"WN","01/13/2022","3442","N7856A","MSY","-8"
"WN","01/13/2022","3619","N8540V","MSY","-7"
"WN","01/13/2022","4080","N962WN","MSY","-1"
"WN","01/13/2022","4141","N8545V","BNA","-3"
"WN","01/13/2022","4456","N960WN","BNA","-5"
"WN","01/13/2022","4669","N747SA","DEN","-3"
"WN","01/13/2022","4819","N243WN","DAL","-2"
"WN","01/13/2022","5019","N8665D","DEN","-4"
"WN","01/13/2022","5251","N8582Z","DAL","4"
"WN","01/13/2022","6102","N948WN","DAL","-3"
"WN","01/14/2022","0632","N783SW","LAS","1"
"WN","01/14/2022","0752","N7852A","MCO","-4"
"WN","01/14/2022","1376","N7846A","DEN","-4"
"WN","01/14/2022","1604","N8542Z","MSY","-4"
"WN","01/14/2022","1753","N7859B","MSY","-3"
"WN","01/14/2022","1828","N477WN","DAL","-1"
"WN","01/14/2022","2157","N219WN","DAL","-6"
"WN","01/14/2022","2619","N762SW","MSY","-6"
"WN","01/14/2022","2623","N293WN","MDW","2"
"WN","01/14/2022","2794","N8690A","MDW","-6"
"WN","01/14/2022","3494","N441WN","DAL","-1"
"WN","01/14/2022","5047","N273WN","DEN","26"
"WN","01/14/2022","5116","N8814K","BNA","-2"
"WN","01/14/2022","5120","N747SA","DAL","-1"
"WN","01/14/2022","5326","N711HK","BNA","4"
"WN","01/14/2022","5588","N923WN","DEN","-6"
"WN","01/14/2022","5755","N714CB","DAL","-6"
"WN","01/14/2022","6016","N8731J","BNA","-4"
"WN","01/14/2022","6229","N7735A","DAL","-3"
"WN","01/15/2022","0262","N909WN","DAL","-2"
"WN","01/15/2022","0277","N953WN","MSY","-1"
"WN","01/15/2022","1561","N942WN","MDW","0"
"WN","01/15/2022","1563","","DEN","0"
"WN","01/15/2022","2260","N8702L","DAL","-10"
"WN","01/15/2022","3107","N421LV","BNA","-7"
"WN","01/15/2022","3908","N210WN","PHX","11"
"WN","01/15/2022","4359","N218WN","DAL","-5"
"WN","01/15/2022","4776","N404WN","MSY","-4"
"WN","01/15/2022","5068","N8800L","LAS","5"
"WN","01/15/2022","5336","N7741C","DEN","4"
"WN","01/15/2022","5359","N203WN","DEN","-10"
"WN","01/15/2022","5364","N212WN","BNA","0"
"WN","01/15/2022","5473","N969WN","MDW","-2"
"WN","01/15/2022","5673","N550WN","DAL","2"
"WN","01/15/2022","5713","N254WN","TPA","-7"
"WN","01/15/2022","5942","N8617E","MCO","2"
"WN","01/15/2022","6114","N408WN","MCO","-4"
"WN","01/16/2022","0323","N8560Z","DAL","3"
"WN","01/16/2022","1117","N8526W","DAL","14"
"WN","01/16/2022","1184","N946WN","MDW","9"
"WN","01/16/2022","1188","N203WN","BNA","0"
"WN","01/16/2022","1307","N7733B","PHX","5"
"WN","01/16/2022","2463","N8544Z","BNA","-9"
"WN","01/16/2022","2936","N234WN","DAL","68"
"WN","01/16/2022","3245","N712SW","LAS","47"
"WN","01/16/2022","3355","N427WN","TPA","-2"
"WN","01/16/2022","3514","","DEN","0"
"WN","01/16/2022","3785","N8815L","DAL","0"
"WN","01/16/2022","3931","N212WN","MCO","-3"
"WN","01/16/2022","4033","N7724A","MSY","-7"
"WN","01/16/2022","4650","N8674B","MSY","47"
"WN","01/16/2022","4959","","DEN","0"
"WN","01/16/2022","4988","","BNA","0"
"WN","01/16/2022","5212","N8535S","DEN","-9"
"WN","01/16/2022","5444","N7743B","MDW","-2"
"WN","01/17/2022","0410","N780SW","MDW","1"
"WN","01/17/2022","0495","N773SA","DAL","2"
"WN","01/17/2022","0662","N951WN","MSY","2"
"WN","01/17/2022","0805","N910WN","DEN","-1"
"WN","01/17/2022","0813","N239WN","LAS","2"
"WN","01/17/2022","0950","N8721J","DAL","-5"
"WN","01/17/2022","1038","N229WN","MCO","0"
"WN","01/17/2022","1153","N203WN","BNA","20"
"WN","01/17/2022","1157","N7715E","DEN","0"
"WN","01/17/2022","1160","N7889A","MDW","16"
"WN","01/17/2022","1375","N8511K","DAL","-4"
"WN","01/17/2022","1620","N7857B","DAL","0"
"WN","01/17/2022","1727","N457WN","DAL","3"
"WN","01/17/2022","2073","N258WN","MSY","-5"
"WN","01/17/2022","2087","N909WN","BNA","-3"
"WN","01/17/2022","2095","N481WN","MSY","-3"
"WN","01/17/2022","2163","N7842A","DAL","-8"
"WN","01/17/2022","2320","N275WN","DEN","-6"
"WN","01/17/2022","2426","N469WN","BNA","-5"
"WN","01/18/2022","0410","N718SW","MDW","-7"
"WN","01/18/2022","0495","N760SW","DAL","-9"
"WN","01/18/2022","0662","N714CB","MSY","-8"
"WN","01/18/2022","0805","N910WN","DEN","-3"
"WN","01/18/2022","0813","N424WN","LAS","1"
"WN","01/18/2022","0950","N8808Q","DAL","-10"
"WN","01/18/2022","1153","N494WN","BNA","-4"
"WN","01/18/2022","1157","N7823A","DEN","0"
"WN","01/18/2022","1160","N954WN","MDW","-3"
"WN","01/18/2022","1375","N8574Z","DAL","-4"
"WN","01/18/2022","1620","N244WN","DAL","-6"
"WN","01/18/2022","2073","N564WN","MSY","-7"
"WN","01/18/2022","2087","N262WN","BNA","-9"
"WN","01/18/2022","2095","N431WN","MSY","-8"
"WN","01/18/2022","2320","N279WN","DEN","-8"
"WN","01/18/2022","2380","N8749Q","DAL","-6"
"WN","01/18/2022","2426","N927WN","BNA","22"
"WN","01/18/2022","2790","N564WN","DAL","-6"
"WN","01/19/2022","0203","N8523W","DAL","-5"
"WN","01/19/2022","0410","N7843A","MDW","157"
"WN","01/19/2022","0495","N468WN","DAL","80"
"WN","01/19/2022","0662","N7846A","MSY","7"
"WN","01/19/2022","0805","N200WN","DEN","159"
"WN","01/19/2022","0813","N253WN","LAS","250"
"WN","01/19/2022","1153","N421LV","BNA","-3"
"WN","01/19/2022","1157","N432WN","DEN","-3"
"WN","01/19/2022","1160","N7740A","MDW","0"
"WN","01/19/2022","1375","N8527Q","DAL","-5"
"WN","01/19/2022","1620","N446WN","DAL","0"
"WN","01/19/2022","2073","N493WN","MSY","-7"
"WN","01/19/2022","2087","N941WN","BNA","0"
"WN","01/19/2022","2095","N7862A","MSY","191"
"WN","01/19/2022","2320","N235WN","DEN","3"
"WN","01/19/2022","2380","N8817L","DAL","0"
"WN","01/19/2022","2426","N758SW","BNA","-5"
"WN","01/19/2022","2790","N493WN","DAL","-4"
"WN","01/20/2022","0410","N7848A","MDW","-11"
"WN","01/20/2022","0495","N709SW","DAL","13"
"WN","01/20/2022","0662","N931WN","MSY","4"
"WN","01/20/2022","0805","N226WN","DEN","-5"
"WN","01/20/2022","0813","N476WN","LAS","-2"
"WN","01/20/2022","0950","N8531Q","DAL","-4"
"WN","01/20/2022","1038","N224WN","MCO","7"
"WN","01/20/2022","1153","N7853B","BNA","18"
"WN","01/20/2022","1157","N912WN","DEN","-1"
"WN","01/20/2022","1160","N446WN","MDW","-1"
"WN","01/20/2022","1375","N8681M","DAL","2"
"WN","01/20/2022","1620","N7820L","DAL","-4"
"WN","01/20/2022","1727","N784SW","DAL","-6"
"WN","01/20/2022","2073","N720WN","MSY","-6"
"WN","01/20/2022","2087","N7817J","BNA","-2"
"WN","01/20/2022","2095","N731SA","MSY","-6"
"WN","01/20/2022","2163","N7855A","DAL","-4"
"WN","01/20/2022","2320","N7860A","DEN","-3"
"WN","01/20/2022","2426","N7889A","BNA","0"
"WN","01/21/2022","0410","N290WN","MDW","-3"
"WN","01/21/2022","0495","N237WN","DAL","0"
"WN","01/21/2022","0662","N418WN","MSY","-1"
"WN","01/21/2022","0805","N262WN","DEN","5"
"WN","01/21/2022","0813","N551WN","LAS","-4"
"WN","01/21/2022","0950","N8665D","DAL","-8"
"WN","01/21/2022","1038","N747SA","MCO","35"
"WN","01/21/2022","1153","N7844A","BNA","-5"
"WN","01/21/2022","1157","N560WN","DEN","-5"
"WN","01/21/2022","1160","N427WN","MDW","-3"
"WN","01/21/2022","1375","N8604K","DAL","-7"
"WN","01/21/2022","1620","N926WN","DAL","-3"
"WN","01/21/2022","1727","N261WN","DAL","-5"
"WN","01/21/2022","2073","N744SW","MSY","-6"
"WN","01/21/2022","2087","N285WN","BNA","-2"
"WN","01/21/2022","2095","N7874B","MSY","-3"
"WN","01/21/2022","2163","N282WN","DAL","-7"
"WN","01/21/2022","2320","N430WN","DEN","-6"
"WN","01/21/2022","2426","N451WN","BNA","-5"
"WN","01/22/2022","0021","N462WN","MSY","-9"
"WN","01/22/2022","0703","N7883A","DEN","-10"
"WN","01/22/2022","0965","N8807L","DAL","0"
"WN","01/22/2022","1261","N7815L","MDW","-5"
"WN","01/22/2022","1338","N220WN","MSY","8"
"WN","01/22/2022","2104","N283WN","LAS","-10"
"WN","01/22/2022","2167","N906WN","BNA","-10"
"WN","01/22/2022","2295","N7880D","DEN","-3"
"WN","01/22/2022","2421","N415WN","DAL","-3"
"WN","01/22/2022","2777","N8646B","DAL","-5"
"WN","01/22/2022","2908","N7877H","MCO","1"
"WN","01/22/2022","3187","N435WN","TPA","-5"
"WN","01/22/2022","3220","N427WN","MCO","-5"
"WN","01/22/2022","3230","N7865A","PHX","-4"
"WN","01/22/2022","3458","N924WN","DEN","0"
"WN","01/22/2022","3477","N228WN","MDW","1"
"WN","01/22/2022","3615","N7887A","BNA","-4"
"WN","01/22/2022","3624","N492WN","LAS","3"
"WN","01/23/2022","0410","N290WN","MDW","1"
"WN","01/23/2022","0495","N434WN","DAL","4"
"WN","01/23/2022","0662","N757LV","MSY","37"
"WN","01/23/2022","0805","N913WN","DEN","1"
"WN","01/23/2022","0813","N239WN","LAS","-5"
"WN","01/23/2022","0950","N8577Z","DAL","-4"
"WN","01/23/2022","1038","N222WN","MCO","22"
"WN","01/23/2022","1153","N473WN","BNA","-8"
"WN","01/23/2022","1157","N491WN","DEN","-5"
"WN","01/23/2022","1160","N969WN","MDW","13"
"WN","01/23/2022","1375","N8620H","DAL","-1"
"WN","01/23/2022","1620","N411WN","DAL","8"
"WN","01/23/2022","1727","N440LV","DAL","-1"
"WN","01/23/2022","2073","N271LV","MSY","-5"
"WN","01/23/2022","2087","N429WN","BNA","-3"
"WN","01/23/2022","2095","N555LV","MSY","-2"
"WN","01/23/2022","2163","N418WN","DAL","0"
"WN","01/23/2022","2320","N7848A","DEN","1"
"WN","01/23/2022","2426","N276WN","BNA","-7"
"WN","01/24/2022","0410","N947WN","MDW","-3"
"WN","01/24/2022","0495","N432WN","DAL","-7"
"WN","01/24/2022","0662","N925WN","MSY","-7"
"WN","01/24/2022","0805","N497WN","DEN","0"
"WN","01/24/2022","0813","N7702A","LAS","4"
"WN","01/24/2022","0950","N8539V","DAL","-3"
"WN","01/24/2022","1038","N261WN","MCO","0"
"WN","01/24/2022","1153","N249WN","BNA","-3"
"WN","01/24/2022","1157","N7875A","DEN","-5"
"WN","01/24/2022","1160","","MDW","0"
"WN","01/24/2022","1375","N8680C","DAL","-5"
"WN","01/24/2022","1620","N736SA","DAL","10"
"WN","01/24/2022","1727","N255WN","DAL","-6"
"WN","01/24/2022","2073","N476WN","MSY","-8"
"WN","01/24/2022","2087","N269WN","BNA","-1"
"WN","01/24/2022","2095","N282WN","MSY","-7"
"WN","01/24/2022","2163","N737JW","DAL","-2"
"WN","01/24/2022","2320","N951WN","DEN","-4"
"WN","01/24/2022","2426","N414WN","BNA","-5"
"WN","01/25/2022","0410","N286WN","MDW","-9"
"WN","01/25/2022","0495","N272WN","DAL","-8"
"WN","01/25/2022","0662","N432WN","MSY","20"
"WN","01/25/2022","0805","N482WN","DEN","4"
"WN","01/25/2022","0813","N7737E","LAS","-4"
"WN","01/25/2022","0950","N8520Q","DAL","-5"
"WN","01/25/2022","1153","N7721E","BNA","-4"
"WN","01/25/2022","1157","N449WN","DEN","-4"
"WN","01/25/2022","1160","N7853B","MDW","-1"
"WN","01/25/2022","1375","N8808Q","DAL","-4"
"WN","01/25/2022","1620","N929WN","DAL","-6"
"WN","01/25/2022","2073","N482WN","MSY","0"
"WN","01/25/2022","2087","N473WN","BNA","-8"
"WN","01/25/2022","2095","N7862A","MSY","-1"
"WN","01/25/2022","2320","N773SA","DEN","-1"
"WN","01/25/2022","2380","N749SW","DAL","-2"
"WN","01/25/2022","2426","N230WN","BNA","-14"
"WN","01/25/2022","2790","N482WN","DAL","-6"
"WN","01/26/2022","0203","N8303R","DAL","-5"
"WN","01/26/2022","0410","N214WN","MDW","-6"
"WN","01/26/2022","0495","N286WN","DAL","-10"
"WN","01/26/2022","0662","N7876A","MSY","-7"
"WN","01/26/2022","0805","N7836A","DEN","3"
"WN","01/26/2022","0813","N735SA","LAS","3"
"WN","01/26/2022","1153","N298WN","BNA","-3"
"WN","01/26/2022","1157","N463WN","DEN","-4"
"WN","01/26/2022","1160","N7715E","MDW","-7"
"WN","01/26/2022","1375","N8519R","DAL","2"
"WN","01/26/2022","1620","N298WN","DAL","5"
"WN","01/26/2022","2073","N556WN","MSY","-3"
"WN","01/26/2022","2087","N901WN","BNA","-6"
"WN","01/26/2022","2095","N7884G","MSY","-8"
"WN","01/26/2022","2320","N7817J","DEN","-2"
"WN","01/26/2022","2380","N210WN","DAL","-6"
"WN","01/26/2022","2426","N482WN","BNA","-5"
"WN","01/26/2022","2790","N556WN","DAL","-4"
"WN","01/27/2022","0410","N480WN","MDW","0"
"WN","01/27/2022","0495","N765SW","DAL","-10"
"WN","01/27/2022","0662","N7852A","MSY","-4"
"WN","01/27/2022","0805","N569WN","DEN","15"
"WN","01/27/2022","0813","N407WN","LAS","-5"
"WN","01/27/2022","0950","N8627B","DAL","-4"
"WN","01/27/2022","1038","N951WN","MCO","-3"
"WN","01/27/2022","1153","N205WN","BNA","-6"
"WN","01/27/2022","1157","","DEN","0"
"WN","01/27/2022","1160","N750SA","MDW","-10"
"WN","01/27/2022","1375","N8577Z","DAL","-4"
"WN","01/27/2022","1620","N277WN","DAL","-3"
"WN","01/27/2022","1727","N956WN","DAL","-8"
"WN","01/27/2022","2073","N227WN","MSY","-6"
"WN","01/27/2022","2087","N7862A","BNA","-11"
"WN","01/27/2022","2095","N7741C","MSY","-7"
"WN","01/27/2022","2163","N750SA","DAL","-5"
"WN","01/27/2022","2320","N255WN","DEN","4"
"WN","01/27/2022","2426","N7720F","BNA","-1"
"WN","01/28/2022","0410","N7853B","MDW","11"
"WN","01/28/2022","0495","N226WN","DAL","-1"
"WN","01/28/2022","0662","N765SW","MSY","-5"
"WN","01/28/2022","0805","N406WN","DEN","34"
"WN","01/28/2022","0813","N7815L","LAS","-5"
"WN","01/28/2022","0950","N8538V","DAL","-3"
"WN","01/28/2022","1038","N551WN","MCO","26"
"WN","01/28/2022","1153","N717SA","BNA","0"
"WN","01/28/2022","1157","N913WN","DEN","0"
"WN","01/28/2022","1160","N439WN","MDW","0"
"WN","01/28/2022","1375","N8502Z","DAL","-5"
"WN","01/28/2022","1620","N750SA","DAL","-13"
"WN","01/28/2022","1727","N927WN","DAL","-3"
"WN","01/28/2022","2073","N439WN","MSY","10"
"WN","01/28/2022","2087","N758SW","BNA","-10"
"WN","01/28/2022","2095","N280WN","MSY","0"
"WN","01/28/2022","2163","N964WN","DAL","42"
"WN","01/28/2022","2320","N7836A","DEN","-4"
"WN","01/28/2022","2426","N7851A","BNA","-5"
"WN","01/29/2022","0021","N258WN","MSY","-4"
"WN","01/29/2022","0703","N8310C","DEN","-8"
