Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"AS","03/07/2022","0263","N285AK","SEA","-11"
"AS","03/07/2022","0698","N512AS","SEA","0"
"AS","03/08/2022","0263","N236AK","SEA","4"
"AS","03/08/2022","0698","N529AS","SEA","40"
"AS","03/09/2022","0263","N267AK","SEA","-7"
"AS","03/09/2022","0698","N585AS","SEA","2"
"AS","03/10/2022","0263","N282AK","SEA","54"
"AS","03/10/2022","0698","N459AS","SEA","0"
"AS","03/11/2022","0263","N409AS","SEA","-4"
"AS","03/11/2022","0698","N469AS","SEA","3"
"AS","03/12/2022","0263","N277AK","SEA","-6"
"AS","03/12/2022","0698","N297AK","SEA","-6"
"AS","03/13/2022","0263","N495AS","SEA","19"
"AS","03/13/2022","0698","N553AS","SEA","11"
"AS","03/14/2022","0263","N281AK","SEA","10"
"AS","03/14/2022","0698","N224AK","SEA","0"
"AS","03/15/2022","0263","N267AK","SEA","16"
"AS","03/15/2022","0698","N592AS","SEA","10"
"AS","03/16/2022","0263","N283AK","SEA","17"
"AS","03/16/2022","0698","N506AS","SEA","10"
"AS","03/17/2022","0263","N551AS","SEA","-4"
"AS","03/17/2022","0698","N461AS","SEA","-9"
"AS","03/18/2022","0263","N270AK","SEA","-8"
"AS","03/18/2022","0698","N266AK","SEA","33"
"AS","03/19/2022","0263","N462AS","SEA","-1"
"AS","03/19/2022","0698","N493AS","SEA","17"
"AS","03/20/2022","0263","N281AK","SEA","-1"
"AS","03/20/2022","0698","N459AS","SEA","13"
"AS","03/21/2022","0263","N215AK","SEA","0"
"AS","03/21/2022","0698","N477AS","SEA","2"
"AS","03/22/2022","0263","N272AK","SEA","73"
"AS","03/22/2022","0698","N409AS","SEA","28"
"AS","03/23/2022","0263","N236AK","SEA","-3"
"AS","03/23/2022","0698","N453AS","SEA","5"
"AS","03/24/2022","0263","N280AK","SEA","-10"
"AS","03/24/2022","0698","N293AK","SEA","-6"
"AS","03/25/2022","0263","N442AS","SEA","-11"
"AS","03/25/2022","0698","N296AK","SEA","-10"
"AS","03/26/2022","0263","N264AK","SEA","-4"
"AS","03/26/2022","0698","N402AS","SEA","24"
"AS","03/27/2022","0263","N481AS","SEA","12"
"AS","03/27/2022","0698","N284AK","SEA","51"
"AS","03/28/2022","0263","N224AK","SEA","33"
"AS","03/28/2022","0698","N265AK","SEA","56"
"AS","03/29/2022","0263","N462AS","SEA","-5"
"AS","03/29/2022","0698","N283AK","SEA","-3"
"AS","03/30/2022","0263","N281AK","SEA","-6"
"AS","03/30/2022","0698","N214AK","SEA","0"
"AS","03/31/2022","0263","N272AK","SEA","-8"
"AS","03/31/2022","0698","N237AK","SEA","-1"
"AS","04/01/2022","0263","N238AK","SEA","-1"
"AS","04/01/2022","0698","N448AS","SEA","0"
"AS","04/02/2022","0263","N469AS","SEA","0"
"AS","04/02/2022","0698","N431AS","SEA","78"
"AS","04/03/2022","0263","N469AS","SEA","6"
"AS","04/03/2022","0698","N283AK","SEA","-5"
"AS","04/04/2022","0263","N274AK","SEA","-4"
"AS","04/04/2022","0698","N215AK","SEA","18"
"AS","04/05/2022","0263","N529AS","SEA","-6"
"AS","04/05/2022","0698","N282AK","SEA","-6"
"AS","04/06/2022","0263","N298AK","SEA","16"
"AS","04/06/2022","0698","N566AS","SEA","-4"
"AS","04/07/2022","0263","N433AS","SEA","3"
"AS","04/07/2022","0698","N564AS","SEA","-8"
"AS","04/08/2022","0263","N469AS","SEA","-3"
"AS","04/08/2022","0698","N564AS","SEA","-5"
"AS","04/09/2022","0263","N435AS","SEA","54"
"AS","04/09/2022","0698","N462AS","SEA","52"
