Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Frontier Airlines Inc. (F9)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"F9","02/20/2022","0759","N701FR","DEN","24"
"F9","02/20/2022","2318","N322FR","PHL","2"
"F9","02/21/2022","1250","N230FR","MCO","-2"
"F9","02/21/2022","2141","N304FR","LAS","39"
"F9","02/22/2022","0759","N711FR","DEN","-4"
"F9","02/22/2022","2139","N305FR","LAS","-11"
"F9","02/22/2022","2318","N344FR","PHL","-3"
"F9","02/23/2022","0759","N701FR","DEN","-2"
"F9","02/23/2022","1250","N713FR","MCO","18"
"F9","02/23/2022","2141","N342FR","LAS","-7"
"F9","02/24/2022","0761","N712FR","DEN","39"
"F9","02/24/2022","2318","N233FR","PHL","2"
"F9","02/25/2022","0759","N236FR","DEN","24"
"F9","02/25/2022","1250","N371FR","MCO","13"
"F9","02/25/2022","2141","N372FR","LAS","0"
"F9","02/26/2022","1250","N711FR","MCO","7"
"F9","02/26/2022","2139","N230FR","LAS","-5"
"F9","02/27/2022","0759","N704FR","DEN","49"
"F9","02/27/2022","2318","N211FR","PHL","78"
"F9","02/28/2022","1250","N385FR","MCO","-2"
"F9","02/28/2022","2141","","LAS","0"
"F9","03/01/2022","0759","N721FR","DEN","-4"
"F9","03/01/2022","2139","N723FR","LAS","5"
"F9","03/01/2022","2318","N350FR","PHL","-3"
"F9","03/02/2022","0759","N709FR","DEN","-1"
"F9","03/02/2022","1250","N716FR","MCO","-4"
"F9","03/02/2022","2141","N350FR","LAS","-4"
"F9","03/03/2022","0761","N709FR","DEN","13"
"F9","03/03/2022","2318","N317FR","PHL","-2"
"F9","03/04/2022","0759","N336FR","DEN","-5"
"F9","03/04/2022","1250","N341FR","MCO","-5"
"F9","03/04/2022","2139","N371FR","LAS","5"
"F9","03/05/2022","0761","N347FR","DEN","0"
"F9","03/05/2022","1252","N235FR","MCO","19"
"F9","03/05/2022","2141","N371FR","LAS","9"
"F9","03/06/2022","0761","N316FR","DEN","33"
"F9","03/06/2022","1252","N713FR","MCO","26"
"F9","03/06/2022","2141","N369FR","LAS","71"
"F9","03/07/2022","1252","N710FR","MCO","15"
"F9","03/07/2022","2141","N313FR","LAS","53"
"F9","03/08/2022","0761","N326FR","DEN","-3"
"F9","03/08/2022","2141","N336FR","LAS","5"
"F9","03/09/2022","0761","N711FR","DEN","10"
"F9","03/09/2022","1252","N229FR","MCO","4"
"F9","03/09/2022","2141","N313FR","LAS","-10"
"F9","03/10/2022","2141","N383FR","LAS","9"
"F9","03/11/2022","0761","","DEN","0"
"F9","03/11/2022","1252","","MCO","0"
"F9","03/11/2022","2141","N372FR","LAS","0"
"F9","03/12/2022","0761","N352FR","DEN","4"
"F9","03/12/2022","1252","N317FR","MCO","98"
"F9","03/12/2022","2141","N365FR","LAS","-6"
"F9","03/13/2022","0761","N211FR","DEN","12"
"F9","03/13/2022","1252","N715FR","MCO","47"
"F9","03/13/2022","2141","N382FR","LAS","3"
"F9","03/14/2022","1252","N710FR","MCO","64"
"F9","03/14/2022","2141","N312FR","LAS","7"
"F9","03/15/2022","0761","N382FR","DEN","0"
"F9","03/15/2022","2141","N236FR","LAS","-5"
"F9","03/16/2022","0761","N717FR","DEN","-11"
"F9","03/16/2022","1252","N381FR","MCO","32"
"F9","03/16/2022","2141","N378FR","LAS","0"
"F9","03/17/2022","2141","N329FR","LAS","63"
"F9","03/18/2022","0761","N334FR","DEN","-8"
"F9","03/18/2022","1252","","MCO","0"
"F9","03/18/2022","2141","N347FR","LAS","12"
"F9","03/19/2022","0761","N359FR","DEN","-5"
"F9","03/19/2022","1252","N339FR","MCO","-1"
"F9","03/19/2022","2141","","LAS","0"
"F9","03/20/2022","0761","N346FR","DEN","58"
"F9","03/20/2022","1252","N710FR","MCO","-10"
"F9","03/20/2022","2141","N384FR","LAS","-3"
"F9","03/21/2022","1252","N704FR","MCO","115"
"F9","03/21/2022","2141","N366FR","LAS","8"
"F9","03/22/2022","0761","N342FR","DEN","8"
"F9","03/22/2022","2141","N343FR","LAS","78"
"F9","03/23/2022","0761","N362FR","DEN","29"
"F9","03/23/2022","1252","N384FR","MCO","195"
"F9","03/23/2022","2141","N372FR","LAS","-2"
"F9","03/24/2022","2141","N337FR","LAS","21"
"F9","03/25/2022","0761","N331FR","DEN","14"
"F9","03/25/2022","2141","N352FR","LAS","73"
"F9","03/26/2022","0761","N317FR","DEN","11"
"F9","03/26/2022","2141","N331FR","LAS","25"
"F9","03/27/2022","0761","N307FR","DEN","40"
"F9","03/27/2022","1252","N718FR","MCO","24"
"F9","03/27/2022","2141","N349FR","LAS","45"
"F9","03/28/2022","2141","N358FR","LAS","-1"
"F9","03/29/2022","0761","N235FR","DEN","36"
"F9","03/29/2022","2141","N342FR","LAS","-10"
"F9","03/30/2022","0761","N348FR","DEN","-8"
"F9","03/30/2022","1252","N381FR","MCO","16"
"F9","03/30/2022","2141","N374FR","LAS","6"
"F9","03/31/2022","2141","N312FR","LAS","34"
"F9","04/01/2022","0761","N377FR","DEN","-3"
"F9","04/01/2022","2141","N316FR","LAS","3"
"F9","04/02/2022","0761","N389FR","DEN","0"
"F9","04/02/2022","2141","N384FR","LAS","10"
"F9","04/03/2022","0761","N213FR","DEN","-11"
"F9","04/03/2022","1252","N704FR","MCO","-2"
"F9","04/03/2022","2141","N367FR","LAS","16"
"F9","04/04/2022","2141","N318FR","LAS","116"
"F9","04/05/2022","0761","N366FR","DEN","4"
"F9","04/05/2022","2141","N346FR","LAS","114"
"F9","04/06/2022","0761","N714FR","DEN","96"
"F9","04/06/2022","1252","N216FR","MCO","37"
"F9","04/06/2022","2141","N318FR","LAS","-6"
"F9","04/07/2022","2141","N307FR","LAS","-1"
"F9","04/08/2022","0761","N367FR","DEN","-7"
"F9","04/08/2022","2141","N366FR","LAS","-6"
"F9","04/09/2022","0761","N701FR","DEN","4"
"F9","04/09/2022","2141","N366FR","LAS","-3"
"F9","04/10/2022","0761","N339FR","DEN","-4"
"F9","04/10/2022","1252","N714FR","MCO","79"
"F9","04/10/2022","2141","N310FR","LAS","8"
"F9","04/11/2022","2141","N389FR","LAS","76"
"F9","04/12/2022","0761","N229FR","DEN","89"
"F9","04/12/2022","2141","N363FR","LAS","30"
"F9","04/13/2022","0761","N715FR","DEN","0"
"F9","04/13/2022","1252","N370FR","MCO","-6"
"F9","04/13/2022","2141","N364FR","LAS","86"
"F9","04/14/2022","2141","N322FR","LAS","24"
"F9","04/15/2022","0761","N713FR","DEN","0"
"F9","04/15/2022","2141","N318FR","LAS","113"
"F9","04/16/2022","0761","N701FR","DEN","0"
"F9","04/16/2022","1252","N328FR","MCO","-6"
"F9","04/16/2022","2141","N228FR","LAS","-6"
"F9","04/17/2022","0761","N346FR","DEN","0"
"F9","04/17/2022","1252","N710FR","MCO","0"
"F9","04/17/2022","2141","N331FR","LAS","6"
"F9","04/18/2022","1252","N706FR","MCO","43"
"F9","04/18/2022","2141","N213FR","LAS","0"
"F9","04/19/2022","0761","N706FR","DEN","34"
"F9","04/19/2022","2141","N348FR","LAS","6"
