Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Spirit Airlines (NK)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"NK","01/01/2022","0133","N930NK","MCO","58"
"NK","01/01/2022","0193","N605NK","LAS","-4"
"NK","01/01/2022","0200","N901NK","ORD","25"
"NK","01/01/2022","0204","N949NK","TPA","1"
"NK","01/01/2022","0258","N907NK","FLL","-3"
"NK","01/01/2022","0327","N643NK","LAX","0"
"NK","01/01/2022","0353","N662NK","FLL","50"
"NK","01/01/2022","0362","N625NK","ATL","86"
"NK","01/01/2022","0391","N671NK","DEN","8"
"NK","01/01/2022","0461","N530NK","LAX","8"
"NK","01/01/2022","0590","N915NK","LAX","-5"
"NK","01/01/2022","0712","N936NK","EWR","-9"
"NK","01/01/2022","0803","N944NK","MCO","-9"
"NK","01/01/2022","0830","N925NK","MCO","47"
"NK","01/01/2022","0903","N638NK","EWR","44"
"NK","01/01/2022","0933","N647NK","LAS","14"
"NK","01/01/2022","1045","N662NK","MSY","84"
"NK","01/01/2022","1156","N519NK","MCO","17"
"NK","01/01/2022","1199","N948NK","LAS","144"
"NK","01/01/2022","1779","N651NK","BWI","5"
"NK","01/01/2022","1906","N925NK","DTW","-6"
"NK","01/01/2022","3141","N602NK","MIA","-5"
"NK","01/02/2022","0133","N936NK","MCO","58"
"NK","01/02/2022","0193","N693NK","LAS","-3"
"NK","01/02/2022","0200","N901NK","ORD","90"
"NK","01/02/2022","0204","N946NK","TPA","43"
"NK","01/02/2022","0258","N628NK","FLL","5"
"NK","01/02/2022","0327","N934NK","LAX","47"
"NK","01/02/2022","0353","N668NK","FLL","31"
"NK","01/02/2022","0362","N609NK","ATL","146"
"NK","01/02/2022","0391","N685NK","DEN","17"
"NK","01/02/2022","0461","N522NK","LAX","30"
"NK","01/02/2022","0590","N643NK","LAX","12"
"NK","01/02/2022","0712","N944NK","EWR","-2"
"NK","01/02/2022","0803","N918NK","MCO","0"
"NK","01/02/2022","0830","N944NK","MCO","-5"
"NK","01/02/2022","0903","N621NK","EWR","0"
"NK","01/02/2022","0933","N649NK","LAS","17"
"NK","01/02/2022","1045","N668NK","MSY","54"
"NK","01/02/2022","1156","N524NK","MCO","105"
"NK","01/02/2022","1199","N918NK","LAS","0"
"NK","01/02/2022","1779","N624NK","BWI","-5"
"NK","01/02/2022","1906","N621NK","DTW","-3"
"NK","01/02/2022","3141","N920NK","MIA","2"
"NK","01/03/2022","0133","N619NK","MCO","118"
"NK","01/03/2022","0193","N697NK","LAS","14"
"NK","01/03/2022","0200","N926NK","ORD","10"
"NK","01/03/2022","0204","N644NK","TPA","65"
"NK","01/03/2022","0258","N927NK","FLL","-1"
"NK","01/03/2022","0327","N939NK","LAX","58"
"NK","01/03/2022","0353","N685NK","FLL","-7"
"NK","01/03/2022","0362","N655NK","ATL","93"
"NK","01/03/2022","0391","N657NK","DEN","28"
"NK","01/03/2022","0461","N530NK","LAX","0"
"NK","01/03/2022","0590","N924NK","LAX","-2"
"NK","01/03/2022","0712","N944NK","EWR","144"
"NK","01/03/2022","0803","N926NK","MCO","0"
"NK","01/03/2022","0830","N937NK","MCO","-7"
"NK","01/03/2022","0903","N648NK","EWR","9"
"NK","01/03/2022","0933","N605NK","LAS","59"
"NK","01/03/2022","1045","N685NK","MSY","11"
"NK","01/03/2022","1156","N531NK","MCO","80"
"NK","01/03/2022","1199","N619NK","LAS","80"
"NK","01/03/2022","1779","N604NK","BWI","3"
"NK","01/03/2022","1906","N937NK","DTW","-6"
"NK","01/03/2022","3141","N943NK","MIA","3"
"NK","01/04/2022","0133","N944NK","MCO","-2"
"NK","01/04/2022","0193","N636NK","LAS","-7"
"NK","01/04/2022","0200","N908NK","ORD","0"
"NK","01/04/2022","0204","N922NK","TPA","15"
"NK","01/04/2022","0258","N942NK","FLL","8"
"NK","01/04/2022","0327","N927NK","LAX","7"
"NK","01/04/2022","0353","N675NK","FLL","-5"
"NK","01/04/2022","0362","N612NK","ATL","-7"
"NK","01/04/2022","0391","N671NK","DEN","11"
"NK","01/04/2022","0461","N522NK","LAX","3"
"NK","01/04/2022","0590","N602NK","LAX","120"
"NK","01/04/2022","0712","N934NK","EWR","-7"
"NK","01/04/2022","0803","N622NK","MCO","-9"
"NK","01/04/2022","0830","N934NK","MCO","0"
"NK","01/04/2022","0903","N616NK","EWR","-6"
"NK","01/04/2022","0933","N614NK","LAS","123"
"NK","01/04/2022","1045","N675NK","MSY","-2"
"NK","01/04/2022","1156","N531NK","MCO","42"
"NK","01/04/2022","1199","N949NK","LAS","-11"
"NK","01/04/2022","1779","N619NK","BWI","-4"
"NK","01/04/2022","1906","N616NK","DTW","-3"
"NK","01/04/2022","3141","N903NK","MIA","-1"
"NK","01/05/2022","0133","N937NK","MCO","-13"
"NK","01/05/2022","0193","N605NK","LAS","-4"
"NK","01/05/2022","0200","N907NK","ORD","25"
"NK","01/05/2022","0204","N907NK","TPA","-5"
"NK","01/05/2022","0258","N943NK","FLL","-4"
"NK","01/05/2022","0353","N685NK","FLL","-6"
"NK","01/05/2022","0362","N614NK","ATL","2"
"NK","01/05/2022","0391","N673NK","DEN","41"
"NK","01/05/2022","0461","N534NK","LAX","12"
"NK","01/05/2022","0590","N639NK","LAX","-3"
"NK","01/05/2022","0712","N913NK","EWR","-6"
"NK","01/05/2022","1045","N685NK","MSY","-7"
"NK","01/05/2022","1156","N510NK","MCO","70"
"NK","01/05/2022","1199","N945NK","LAS","-10"
"NK","01/05/2022","1906","N514NK","DTW","-15"
"NK","01/05/2022","3141","N932NK","MIA","-10"
"NK","01/06/2022","0133","N913NK","MCO","-8"
"NK","01/06/2022","0193","N693NK","LAS","-3"
"NK","01/06/2022","0200","N912NK","ORD","5"
"NK","01/06/2022","0204","N912NK","TPA","-6"
"NK","01/06/2022","0258","N924NK","FLL","-4"
"NK","01/06/2022","0327","N907NK","LAX","4"
"NK","01/06/2022","0353","N657NK","FLL","-8"
"NK","01/06/2022","0362","N693NK","ATL","-6"
"NK","01/06/2022","0391","N678NK","DEN","-10"
"NK","01/06/2022","0461","N505NK","LAX","0"
"NK","01/06/2022","0590","N507NK","LAX","-8"
"NK","01/06/2022","0712","N677NK","EWR","0"
"NK","01/06/2022","0903","N916NK","EWR","-8"
"NK","01/06/2022","0933","N624NK","LAS","-10"
"NK","01/06/2022","1045","N657NK","MSY","-13"
"NK","01/06/2022","1156","N529NK","MCO","-1"
"NK","01/06/2022","1199","N913NK","LAS","-21"
"NK","01/06/2022","1779","N697NK","BWI","-6"
"NK","01/06/2022","1906","N524NK","DTW","-8"
"NK","01/06/2022","3141","N942NK","MIA","-4"
"NK","01/07/2022","0133","N916NK","MCO","13"
"NK","01/07/2022","0193","N629NK","LAS","-2"
"NK","01/07/2022","0200","N936NK","ORD","-4"
"NK","01/07/2022","0204","N936NK","TPA","-8"
"NK","01/07/2022","0258","N903NK","FLL","0"
"NK","01/07/2022","0327","N912NK","LAX","-4"
"NK","01/07/2022","0353","N668NK","FLL","-5"
"NK","01/07/2022","0362","N633NK","ATL","-2"
"NK","01/07/2022","0391","N684NK","DEN","43"
"NK","01/07/2022","0461","N507NK","LAX","-2"
"NK","01/07/2022","0590","N515NK","LAX","53"
"NK","01/07/2022","0712","N671NK","EWR","0"
"NK","01/07/2022","0903","N948NK","EWR","-4"
"NK","01/07/2022","0933","N613NK","LAS","3"
"NK","01/07/2022","1045","N668NK","MSY","-9"
"NK","01/07/2022","1156","N531NK","MCO","17"
"NK","01/07/2022","1199","N916NK","LAS","-2"
"NK","01/07/2022","1779","N628NK","BWI","10"
"NK","01/07/2022","1906","N512NK","DTW","-8"
"NK","01/07/2022","3141","N905NK","MIA","-4"
"NK","01/08/2022","0133","N948NK","MCO","25"
"NK","01/08/2022","0193","N618NK","LAS","11"
"NK","01/08/2022","0200","N930NK","ORD","17"
"NK","01/08/2022","0204","N930NK","TPA","-2"
"NK","01/08/2022","0258","N913NK","FLL","-4"
"NK","01/08/2022","0353","N671NK","FLL","181"
"NK","01/08/2022","0362","N624NK","ATL","113"
"NK","01/08/2022","0391","N686NK","DEN","51"
"NK","01/08/2022","0461","N515NK","LAX","-2"
"NK","01/08/2022","0590","N505NK","LAX","65"
"NK","01/08/2022","0712","N936NK","EWR","113"
"NK","01/08/2022","1045","N671NK","MSY","48"
"NK","01/08/2022","1156","N525NK","MCO","61"
"NK","01/08/2022","1199","N948NK","LAS","-7"
"NK","01/08/2022","1779","N646NK","BWI","-7"
"NK","01/08/2022","1906","N527NK","DTW","14"
"NK","01/08/2022","3141","N926NK","MIA","-4"
"NK","01/09/2022","0133","N936NK","MCO","-2"
"NK","01/09/2022","0193","N622NK","LAS","0"
"NK","01/09/2022","0200","N609NK","ORD","83"
"NK","01/09/2022","0204","N929NK","TPA","-4"
"NK","01/09/2022","0258","N904NK","FLL","0"
"NK","01/09/2022","0327","N930NK","LAX","21"
"NK","01/09/2022","0353","N670NK","FLL","-9"
"NK","01/09/2022","0362","N623NK","ATL","-9"
"NK","01/09/2022","0391","N678NK","DEN","-4"
"NK","01/09/2022","0461","N515NK","LAX","-11"
"NK","01/09/2022","0590","N505NK","LAX","-3"
"NK","01/09/2022","0712","N687NK","EWR","-6"
"NK","01/09/2022","0903","N933NK","EWR","-1"
"NK","01/09/2022","0933","N618NK","LAS","7"
"NK","01/09/2022","1045","N670NK","MSY","-9"
"NK","01/09/2022","1156","N533NK","MCO","16"
"NK","01/09/2022","1199","N936NK","LAS","-10"
"NK","01/09/2022","1779","N915NK","BWI","20"
"NK","01/09/2022","1906","N535NK","DTW","-11"
"NK","01/09/2022","3141","N622NK","MIA","-3"
"NK","01/10/2022","0133","N933NK","MCO","-5"
"NK","01/10/2022","0193","N616NK","LAS","-4"
"NK","01/10/2022","0200","N624NK","ORD","34"
"NK","01/10/2022","0204","N937NK","TPA","-4"
"NK","01/10/2022","0258","N901NK","FLL","-4"
"NK","01/10/2022","0327","N937NK","LAX","-3"
"NK","01/10/2022","0353","N687NK","FLL","-9"
"NK","01/10/2022","0362","N611NK","ATL","-8"
"NK","01/10/2022","0391","N676NK","DEN","-2"
"NK","01/10/2022","0461","N507NK","LAX","12"
"NK","01/10/2022","0590","N505NK","LAX","10"
"NK","01/10/2022","0712","N670NK","EWR","-5"
"NK","01/10/2022","0903","N949NK","EWR","-5"
"NK","01/10/2022","0933","N617NK","LAS","-9"
"NK","01/10/2022","1045","N687NK","MSY","-10"
"NK","01/10/2022","1156","N529NK","MCO","42"
"NK","01/10/2022","1199","N933NK","LAS","-8"
"NK","01/10/2022","1779","N645NK","BWI","-4"
"NK","01/10/2022","1906","N512NK","DTW","-10"
"NK","01/10/2022","3141","N916NK","MIA","-9"
"NK","01/11/2022","0133","N945NK","MCO","-1"
"NK","01/11/2022","0193","N656NK","LAS","-7"
"NK","01/11/2022","0200","N624NK","ORD","-2"
"NK","01/11/2022","0204","N624NK","TPA","-13"
"NK","01/11/2022","0258","N697NK","FLL","-9"
"NK","01/11/2022","0353","N680NK","FLL","-9"
"NK","01/11/2022","0362","N651NK","ATL","-9"
"NK","01/11/2022","0391","N684NK","DEN","-10"
"NK","01/11/2022","0461","N507NK","LAX","-5"
"NK","01/11/2022","0590","N922NK","LAX","9"
"NK","01/11/2022","0712","N924NK","EWR","-11"
"NK","01/11/2022","1045","N684NK","MSY","-20"
"NK","01/11/2022","1156","N503NK","MCO","-6"
"NK","01/11/2022","1199","N945NK","LAS","-6"
"NK","01/11/2022","1906","N532NK","DTW","-9"
"NK","01/11/2022","3141","N941NK","MIA","-11"
"NK","01/12/2022","0133","N934NK","MCO","-10"
"NK","01/12/2022","0193","N602NK","LAS","-8"
"NK","01/12/2022","0200","N693NK","ORD","-5"
"NK","01/12/2022","0204","N693NK","TPA","-8"
"NK","01/12/2022","0258","N933NK","FLL","-5"
"NK","01/12/2022","0353","N673NK","FLL","-5"
"NK","01/12/2022","0362","N611NK","ATL","-8"
"NK","01/12/2022","0391","N658NK","DEN","35"
"NK","01/12/2022","0461","N515NK","LAX","-7"
"NK","01/12/2022","0590","N916NK","LAX","10"
"NK","01/12/2022","0712","N949NK","EWR","-6"
"NK","01/12/2022","1045","N673NK","MSY","38"
"NK","01/12/2022","1156","N530NK","MCO","-9"
"NK","01/12/2022","1199","N934NK","LAS","-11"
"NK","01/12/2022","1906","N533NK","DTW","-11"
"NK","01/12/2022","3141","N936NK","MIA","-8"
"NK","01/13/2022","0133","N608NK","MCO","-7"
"NK","01/13/2022","0193","N624NK","LAS","-6"
"NK","01/13/2022","0200","N930NK","ORD","4"
"NK","01/13/2022","0204","N930NK","TPA","-1"
"NK","01/13/2022","0258","N925NK","FLL","-4"
"NK","01/13/2022","0327","N693NK","LAX","-10"
"NK","01/13/2022","0353","N679NK","FLL","-4"
"NK","01/13/2022","0362","N640NK","ATL","-11"
"NK","01/13/2022","0391","N684NK","DEN","150"
"NK","01/13/2022","0461","N515NK","LAX","-11"
"NK","01/13/2022","0590","N507NK","LAX","-4"
"NK","01/13/2022","0712","N676NK","EWR","-7"
"NK","01/13/2022","0903","N938NK","EWR","-5"
"NK","01/13/2022","0933","N906NK","LAS","-11"
"NK","01/13/2022","1045","N679NK","MSY","-3"
"NK","01/13/2022","1156","N510NK","MCO","-6"
"NK","01/13/2022","1199","N608NK","LAS","-9"
"NK","01/13/2022","1779","N949NK","BWI","-7"
"NK","01/13/2022","1906","N533NK","DTW","-7"
"NK","01/13/2022","3141","N936NK","MIA","-7"
"NK","01/14/2022","0133","N938NK","MCO","-9"
"NK","01/14/2022","0193","N937NK","LAS","-6"
"NK","01/14/2022","0200","N933NK","ORD","-10"
"NK","01/14/2022","0204","N933NK","TPA","-7"
"NK","01/14/2022","0258","N908NK","FLL","-4"
"NK","01/14/2022","0327","N930NK","LAX","-7"
"NK","01/14/2022","0353","N676NK","FLL","-9"
"NK","01/14/2022","0362","N644NK","ATL","-3"
"NK","01/14/2022","0391","N665NK","DEN","3"
"NK","01/14/2022","0461","N507NK","LAX","-7"
"NK","01/14/2022","0590","N508NK","LAX","-10"
"NK","01/14/2022","0712","N668NK","EWR","-5"
"NK","01/14/2022","0903","N929NK","EWR","-6"
"NK","01/14/2022","0933","N693NK","LAS","-9"
"NK","01/14/2022","1045","N676NK","MSY","-10"
"NK","01/14/2022","1156","N535NK","MCO","13"
"NK","01/14/2022","1199","N938NK","LAS","-16"
"NK","01/14/2022","1779","N692NK","BWI","-4"
"NK","01/14/2022","1906","N527NK","DTW","-10"
"NK","01/14/2022","3141","N639NK","MIA","-6"
"NK","01/15/2022","0133","N929NK","MCO","-18"
"NK","01/15/2022","0193","N901NK","LAS","-7"
"NK","01/15/2022","0200","N919NK","ORD","-6"
"NK","01/15/2022","0204","N919NK","TPA","4"
"NK","01/15/2022","0258","N906NK","FLL","-1"
"NK","01/15/2022","0353","N668NK","FLL","-6"
"NK","01/15/2022","0362","N621NK","ATL","-7"
"NK","01/15/2022","0391","N660NK","DEN","-5"
"NK","01/15/2022","0461","N515NK","LAX","-12"
"NK","01/15/2022","0590","N508NK","LAX","-1"
"NK","01/15/2022","0712","N933NK","EWR","-6"
"NK","01/15/2022","1045","N668NK","MSY","-10"
"NK","01/15/2022","1156","N535NK","MCO","62"
"NK","01/15/2022","1199","N693NK","LAS","-10"
"NK","01/15/2022","1779","N629NK","BWI","-7"
"NK","01/15/2022","1906","N527NK","DTW","-9"
"NK","01/15/2022","3141","N902NK","MIA","-4"
"NK","01/16/2022","0133","N933NK","MCO","-3"
"NK","01/16/2022","0193","N602NK","LAS","-2"
"NK","01/16/2022","0200","N908NK","ORD","-6"
"NK","01/16/2022","0204","N908NK","TPA","-11"
"NK","01/16/2022","0258","N915NK","FLL","-2"
"NK","01/16/2022","0327","N919NK","LAX","1"
"NK","01/16/2022","0353","N668NK","FLL","64"
"NK","01/16/2022","0362","N644NK","ATL","0"
"NK","01/16/2022","0391","N682NK","DEN","-7"
"NK","01/16/2022","0461","N509NK","LAX","-7"
"NK","01/16/2022","0590","N515NK","LAX","-3"
"NK","01/16/2022","0712","N664NK","EWR","-7"
"NK","01/16/2022","0903","N950NK","EWR","0"
"NK","01/16/2022","0933","N646NK","LAS","-6"
"NK","01/16/2022","1045","N668NK","MSY","101"
"NK","01/16/2022","1156","N536NK","MCO","-11"
"NK","01/16/2022","1199","N933NK","LAS","-13"
"NK","01/16/2022","1779","N602NK","BWI","-7"
"NK","01/16/2022","1906","N502NK","DTW","-7"
"NK","01/16/2022","3141","N944NK","MIA","0"
"NK","01/17/2022","0133","N626NK","MCO","-2"
"NK","01/17/2022","0193","N626NK","LAS","18"
"NK","01/17/2022","0200","N906NK","ORD","-8"
"NK","01/17/2022","0204","N906NK","TPA","-8"
"NK","01/17/2022","0258","N951NK","FLL","35"
"NK","01/17/2022","0327","N908NK","LAX","-7"
"NK","01/17/2022","0353","N664NK","FLL","-1"
"NK","01/17/2022","0362","N695NK","ATL","-2"
"NK","01/17/2022","0391","N660NK","DEN","56"
"NK","01/17/2022","0461","N532NK","LAX","3"
"NK","01/17/2022","0590","N515NK","LAX","-7"
"NK","01/17/2022","0712","N668NK","EWR","-5"
"NK","01/17/2022","0903","N938NK","EWR","-1"
"NK","01/17/2022","0933","N634NK","LAS","-8"
"NK","01/17/2022","1045","N664NK","MSY","-2"
"NK","01/17/2022","1156","N535NK","MCO","67"
"NK","01/17/2022","1199","N626NK","LAS","-6"
"NK","01/17/2022","1779","N950NK","BWI","58"
"NK","01/17/2022","1906","N502NK","DTW","140"
"NK","01/17/2022","3141","N905NK","MIA","-9"
"NK","01/18/2022","0133","N910NK","MCO","-5"
"NK","01/18/2022","0193","N615NK","LAS","-3"
"NK","01/18/2022","0200","N946NK","ORD","-6"
"NK","01/18/2022","0204","N952NK","TPA","-7"
"NK","01/18/2022","0258","N625NK","FLL","-4"
"NK","01/18/2022","0353","N669NK","FLL","-7"
"NK","01/18/2022","0362","N603NK","ATL","-6"
"NK","01/18/2022","0391","N658NK","DEN","-6"
"NK","01/18/2022","0461","N507NK","LAX","-5"
"NK","01/18/2022","0590","N903NK","LAX","-2"
"NK","01/18/2022","0712","N938NK","EWR","-5"
"NK","01/18/2022","1045","N669NK","MSY","-1"
"NK","01/18/2022","1156","N529NK","MCO","0"
"NK","01/18/2022","1199","N910NK","LAS","-7"
"NK","01/18/2022","1906","N523NK","DTW","14"
"NK","01/18/2022","3141","N693NK","MIA","-10"
"NK","01/19/2022","0133","N931NK","MCO","-6"
"NK","01/19/2022","0193","N624NK","LAS","-6"
"NK","01/19/2022","0200","N901NK","ORD","234"
"NK","01/19/2022","0204","N946NK","TPA","-4"
"NK","01/19/2022","0258","N905NK","FLL","-6"
"NK","01/19/2022","0353","N661NK","FLL","-2"
"NK","01/19/2022","0362","N637NK","ATL","63"
"NK","01/19/2022","0391","N684NK","DEN","69"
"NK","01/19/2022","0461","N509NK","LAX","56"
"NK","01/19/2022","0590","N628NK","LAX","193"
"NK","01/19/2022","0712","N907NK","EWR","100"
"NK","01/19/2022","1156","N524NK","MCO","129"
"NK","01/19/2022","1199","N940NK","LAS","100"
"NK","01/19/2022","1906","N515NK","DTW","62"
"NK","01/19/2022","3141","N924NK","MIA","-5"
"NK","01/20/2022","0133","N907NK","MCO","83"
"NK","01/20/2022","0193","N621NK","LAS","-4"
"NK","01/20/2022","0200","N612NK","ORD","0"
"NK","01/20/2022","0204","N903NK","TPA","-4"
"NK","01/20/2022","0258","N693NK","FLL","-3"
"NK","01/20/2022","0327","N901NK","LAX","-7"
"NK","01/20/2022","0353","N673NK","FLL","-6"
"NK","01/20/2022","0362","N616NK","ATL","11"
"NK","01/20/2022","0391","N668NK","DEN","6"
"NK","01/20/2022","0461","N533NK","LAX","0"
"NK","01/20/2022","0590","N523NK","LAX","-5"
"NK","01/20/2022","0712","N674NK","EWR","-8"
"NK","01/20/2022","0903","N948NK","EWR","-3"
"NK","01/20/2022","0933","N904NK","LAS","7"
"NK","01/20/2022","1045","N673NK","MSY","-7"
"NK","01/20/2022","1156","N517NK","MCO","11"
"NK","01/20/2022","1199","N907NK","LAS","54"
"NK","01/20/2022","1779","N654NK","BWI","-8"
"NK","01/20/2022","1906","N536NK","DTW","-1"
"NK","01/20/2022","3141","N933NK","MIA","-3"
"NK","01/21/2022","0133","N948NK","MCO","-4"
"NK","01/21/2022","0193","N617NK","LAS","-1"
"NK","01/21/2022","0200","N692NK","ORD","-7"
"NK","01/21/2022","0204","N692NK","TPA","-3"
"NK","01/21/2022","0258","N934NK","FLL","-2"
"NK","01/21/2022","0327","N917NK","LAX","-9"
"NK","01/21/2022","0353","N677NK","FLL","-1"
"NK","01/21/2022","0362","N690NK","ATL","-9"
"NK","01/21/2022","0391","N671NK","DEN","-2"
"NK","01/21/2022","0461","N532NK","LAX","-9"
"NK","01/21/2022","0590","N523NK","LAX","-6"
"NK","01/21/2022","0712","N686NK","EWR","39"
"NK","01/21/2022","0903","N936NK","EWR","-2"
"NK","01/21/2022","0933","N639NK","LAS","19"
"NK","01/21/2022","1045","N677NK","MSY","-7"
"NK","01/21/2022","1156","N519NK","MCO","73"
"NK","01/21/2022","1199","N948NK","LAS","-9"
"NK","01/21/2022","1779","N902NK","BWI","-7"
"NK","01/21/2022","1906","N510NK","DTW","-4"
"NK","01/21/2022","3141","N943NK","MIA","-5"
"NK","01/22/2022","0133","N936NK","MCO","-9"
"NK","01/22/2022","0193","N622NK","LAS","-6"
"NK","01/22/2022","0200","N616NK","ORD","-8"
"NK","01/22/2022","0204","N616NK","TPA","-2"
"NK","01/22/2022","0258","N906NK","FLL","0"
"NK","01/22/2022","0353","N613NK","FLL","368"
"NK","01/22/2022","0362","N617NK","ATL","-11"
"NK","01/22/2022","0391","N686NK","DEN","61"
"NK","01/22/2022","0461","N533NK","LAX","-7"
"NK","01/22/2022","0590","N532NK","LAX","5"
"NK","01/22/2022","0712","N927NK","EWR","-7"
"NK","01/22/2022","1156","N512NK","MCO","-14"
"NK","01/22/2022","1199","N936NK","LAS","36"
"NK","01/22/2022","1779","N632NK","BWI","-8"
"NK","01/22/2022","1906","N506NK","DTW","-9"
"NK","01/22/2022","3141","N907NK","MIA","-4"
"NK","01/23/2022","0133","N927NK","MCO","-3"
"NK","01/23/2022","0193","N635NK","LAS","-5"
"NK","01/23/2022","0200","N912NK","ORD","-8"
"NK","01/23/2022","0204","N912NK","TPA","-8"
"NK","01/23/2022","0258","N642NK","FLL","-4"
"NK","01/23/2022","0327","N637NK","LAX","14"
"NK","01/23/2022","0353","N674NK","FLL","-7"
"NK","01/23/2022","0362","N618NK","ATL","-2"
"NK","01/23/2022","0391","N658NK","DEN","-4"
"NK","01/23/2022","0461","N529NK","LAX","4"
"NK","01/23/2022","0590","N533NK","LAX","-5"
"NK","01/23/2022","0712","N671NK","EWR","-6"
"NK","01/23/2022","0903","N945NK","EWR","-3"
"NK","01/23/2022","0933","N698NK","LAS","8"
"NK","01/23/2022","1045","N674NK","MSY","-5"
"NK","01/23/2022","1156","N508NK","MCO","31"
"NK","01/23/2022","1199","N927NK","LAS","-6"
"NK","01/23/2022","1779","N635NK","BWI","-9"
"NK","01/23/2022","1906","N532NK","DTW","77"
"NK","01/23/2022","3141","N937NK","MIA","-5"
"NK","01/24/2022","0133","N945NK","MCO","27"
"NK","01/24/2022","0193","N639NK","LAS","-1"
"NK","01/24/2022","0200","N912NK","ORD","27"
"NK","01/24/2022","0204","N951NK","TPA","0"
"NK","01/24/2022","0258","N948NK","FLL","-5"
"NK","01/24/2022","0327","N951NK","LAX","-1"
"NK","01/24/2022","0353","N671NK","FLL","25"
"NK","01/24/2022","0362","N602NK","ATL","-1"
"NK","01/24/2022","0391","N676NK","DEN","-2"
"NK","01/24/2022","0461","N533NK","LAX","-7"
"NK","01/24/2022","0590","N502NK","LAX","-5"
"NK","01/24/2022","0712","N684NK","EWR","0"
"NK","01/24/2022","0903","N922NK","EWR","24"
"NK","01/24/2022","0933","N627NK","LAS","-3"
"NK","01/24/2022","1045","N671NK","MSY","73"
"NK","01/24/2022","1156","N525NK","MCO","-1"
"NK","01/24/2022","1199","N645NK","LAS","6"
"NK","01/24/2022","1779","N639NK","BWI","-2"
"NK","01/24/2022","1906","N519NK","DTW","25"
"NK","01/24/2022","3141","N930NK","MIA","-5"
"NK","01/25/2022","0133","N936NK","MCO","-7"
"NK","01/25/2022","0193","N626NK","LAS","-3"
"NK","01/25/2022","0200","N912NK","ORD","0"
"NK","01/25/2022","0204","N912NK","TPA","-7"
"NK","01/25/2022","0258","N605NK","FLL","-5"
"NK","01/25/2022","0353","N684NK","FLL","-5"
"NK","01/25/2022","0362","N608NK","ATL","4"
"NK","01/25/2022","0391","N683NK","DEN","-8"
"NK","01/25/2022","0461","N529NK","LAX","-8"
"NK","01/25/2022","0590","N904NK","LAX","-6"
"NK","01/25/2022","0712","N922NK","EWR","-3"
"NK","01/25/2022","1045","N684NK","MSY","-12"
"NK","01/25/2022","1156","N527NK","MCO","-9"
"NK","01/25/2022","1199","N936NK","LAS","-18"
"NK","01/25/2022","1906","N507NK","DTW","-18"
"NK","01/25/2022","3141","N907NK","MIA","-5"
"NK","01/26/2022","0133","N917NK","MCO","5"
"NK","01/26/2022","0193","N926NK","LAS","1"
"NK","01/26/2022","0200","N903NK","ORD","10"
"NK","01/26/2022","0204","N912NK","TPA","112"
"NK","01/26/2022","0258","N906NK","FLL","-5"
"NK","01/26/2022","0353","N682NK","FLL","-4"
"NK","01/26/2022","0362","N638NK","ATL","3"
"NK","01/26/2022","0391","N662NK","DEN","22"
"NK","01/26/2022","0461","N533NK","LAX","-9"
"NK","01/26/2022","0590","N617NK","LAX","-5"
"NK","01/26/2022","0712","N922NK","EWR","-6"
"NK","01/26/2022","1156","N529NK","MCO","-3"
"NK","01/26/2022","1199","N917NK","LAS","-12"
"NK","01/26/2022","1906","N505NK","DTW","-4"
"NK","01/26/2022","3141","N930NK","MIA","-5"
"NK","01/27/2022","0133","N922NK","MCO","-8"
"NK","01/27/2022","0193","N608NK","LAS","0"
"NK","01/27/2022","0200","N906NK","ORD","-4"
"NK","01/27/2022","0204","N906NK","TPA","-7"
"NK","01/27/2022","0258","N905NK","FLL","-3"
"NK","01/27/2022","0327","N903NK","LAX","0"
"NK","01/27/2022","0353","N686NK","FLL","42"
"NK","01/27/2022","0362","N606NK","ATL","-6"
"NK","01/27/2022","0391","N664NK","DEN","14"
"NK","01/27/2022","0461","N528NK","LAX","-8"
"NK","01/27/2022","0590","N504NK","LAX","-8"
"NK","01/27/2022","0712","N659NK","EWR","-5"
"NK","01/27/2022","0903","N907NK","EWR","-2"
"NK","01/27/2022","0933","N621NK","LAS","-2"
"NK","01/27/2022","1045","N686NK","MSY","43"
"NK","01/27/2022","1156","N512NK","MCO","-3"
"NK","01/27/2022","1199","N922NK","LAS","-1"
"NK","01/27/2022","1779","N626NK","BWI","-10"
"NK","01/27/2022","1906","N514NK","DTW","-3"
"NK","01/27/2022","3141","N936NK","MIA","-7"
"NK","01/28/2022","0133","N907NK","MCO","54"
"NK","01/28/2022","0193","N620NK","LAS","29"
"NK","01/28/2022","0200","N917NK","ORD","-8"
"NK","01/28/2022","0204","N917NK","TPA","-4"
"NK","01/28/2022","0258","N935NK","FLL","-2"
"NK","01/28/2022","0327","N906NK","LAX","-9"
"NK","01/28/2022","0353","N659NK","FLL","-2"
